name,start_date,end_date,executive,council,council_website,id,email,image,party,source,ward
Stacey McIntosh,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/stacey_mcintosh,staceymcintosh@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 6
Cherie Dalley,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/cherie_dalley,cheriedalley@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 8
Darren Power,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/darren_power,darrenpower@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 10
Jennie Breene,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/jennie_breene,jenniebreene@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 12
Laurie Smith,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/laurie_smith,lauriesmith@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 7
Lisa Bradley,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/lisa_bradley,lisabradley@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 1
Phil Pidgeon,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/phil_pidgeon,philpidgeon@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 9
Russell Lutton,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/russell_lutton,russelllutton@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 2
Steve Swenson,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/steve_swenson,steveswenson@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 3
Trevina Schwarz,,,,Logan City Council,http://www.logan.qld.gov.au,logan_city_council/trevina_schwarz,trevinaschwarz@logan.qld.gov.au,,,http://www.logan.qld.gov.au/about-council/mayor-and-councillors/councillors,Division 11
Joe Owens,,,mayor,Longreach Regional Council,http://www.longreach.qld.gov.au,longreach_regional_council/joe_owens,,,,,
Leonie Nunn,,,,Longreach Regional Council,http://www.longreach.qld.gov.au,longreach_regional_council/leonie_nunn,,,,,
Trevor Harris,,,,Longreach Regional Council,http://www.longreach.qld.gov.au,longreach_regional_council/trevor_harris,,,,,
Tony Martin,,,,Longreach Regional Council,http://www.longreach.qld.gov.au,longreach_regional_council/tony_martin,,,,,
Anthony Rayner,,,,Longreach Regional Council,http://www.longreach.qld.gov.au,longreach_regional_council/anthony_rayner,,,,,
Anthony Emslie,,,,Longreach Regional Council,http://www.longreach.qld.gov.au,longreach_regional_council/anthony_emslie,,,,,
Trevor Smith,,,,Longreach Regional Council,http://www.longreach.qld.gov.au,longreach_regional_council/trevor_smith,,,,,
Greg Williamson,,,mayor,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/greg_williamson,greg.williamson@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0006/197718/Greg-Williamson_4005.jpg,,,
Amanda Camm,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/amanda_camm,amanda.camm@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0003/197715/Amanda-Camm_4011.jpg,,,
Kevin Casey,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/kevin_casey,kevin.casey@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0009/197721/Kevin-Casey_3884.jpg,,,
Justin Englert,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/justin_englert,cr.justin.englert@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0007/197719/Justin-Englert_4032.jpg,,,
Fran Fordham,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/fran_fordham,cr.fran.fordham@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0005/197717/Fran-Fordham_3937.jpg,,,
Ross Gee,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/ross_gee,ross.gee@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0003/197724/Ross-Gee_3918.jpg,,,
Karen May,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/karen_may,karen.may@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0008/197720/Karen-May.png,,,
Ayril Paton,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/ayril_paton,ayril.paton@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0004/197716/Ayril-Paton_3927.jpg,,,
Martin Bella,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/martin_bella,martin.bella@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0011/197723/Martin-Bella_3987.jpg,,,
Laurence Bonaventura,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/laurence_bonaventura,laurence.bonaventura@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0010/197722/Lawrence-Bonaventura_3964.jpg,,,
Ross Walker,,,,Mackay Regional Council,http://www.mackay.qld.gov.au,mackay_regional_council/ross_walker,ross.walker@mackay.qld.gov.au,http://www.mackay.qld.gov.au/__data/assets/image/0004/197725/Ross-Walker_3897.jpg,,,
Aileen Addo,,,mayor,Mapoon Aboriginal Shire Council,http://www.mapoon.com,mapoon_aboriginal_shire_council/aileen_addo,,,,,
Margaret Mara,,,,Mapoon Aboriginal Shire Council,http://www.mapoon.com,mapoon_aboriginal_shire_council/margaret_mara,,,,,
Brendan Brown,,,,Mapoon Aboriginal Shire Council,http://www.mapoon.com,mapoon_aboriginal_shire_council/brendan_brown,,,,,
Peter Guivarra,,,,Mapoon Aboriginal Shire Council,http://www.mapoon.com,mapoon_aboriginal_shire_council/peter_guivarra,,,,,
Pauline Smith,,,,Mapoon Aboriginal Shire Council,http://www.mapoon.com,mapoon_aboriginal_shire_council/pauline_smith,,,,,
Tyson Golder,,,mayor,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/tyson_golder,,,,,
Robyn Bryant,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/robyn_bryant,,,,,
Geoff McMullen,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/geoff_mcmullen,,,,,
Janelle Stanford,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/janelle_stanford,,,,,
N (Puddy) Chandler,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/n_(puddy)_chandler,,,,,
Cameron O'Neil,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/cameron_o'neil,,,,,
David Schefe,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/david_schefe,,,,,
Jan Chambers,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/jan_chambers,,,,,
Peter Flynn,,,,Maranoa Regional Council,http://www.maranoa.qld.gov.au,maranoa_regional_council/peter_flynn,,,,,
Tom Gilmore,,,mayor,Mareeba Shire Council,http://www.msc.qld.gov.au,mareeba_shire_council/tom_gilmore,,,,,
Kevin Davies,,,,Mareeba Shire Council,http://www.msc.qld.gov.au,mareeba_shire_council/kevin_davies,,,,,
Angela Toppin,,,,Mareeba Shire Council,http://www.msc.qld.gov.au,mareeba_shire_council/angela_toppin,,,,,
Lenore Wyatt,,,,Mareeba Shire Council,http://www.msc.qld.gov.au,mareeba_shire_council/lenore_wyatt,,,,,
Alan Pedersen,,,,Mareeba Shire Council,http://www.msc.qld.gov.au,mareeba_shire_council/alan_pedersen,,,,,
Edward (Nipper) Brown,,,,Mareeba Shire Council,http://www.msc.qld.gov.au,mareeba_shire_council/edward_(nipper)_brown,,,,,
Mary Graham,,,,Mareeba Shire Council,http://www.msc.qld.gov.au,mareeba_shire_council/mary_graham,,,,,
Belinda Murphy,,,mayor,McKinlay Shire Council,http://www.mckinlay.qld.gov.au,mckinlay_shire_council/belinda_murphy,,,,,
Shauna Royes,,,,McKinlay Shire Council,http://www.mckinlay.qld.gov.au,mckinlay_shire_council/shauna_royes,,,,,
Janene Fegan,,,,McKinlay Shire Council,http://www.mckinlay.qld.gov.au,mckinlay_shire_council/janene_fegan,,,,,
Neil Walker,,,,McKinlay Shire Council,http://www.mckinlay.qld.gov.au,mckinlay_shire_council/neil_walker,,,,,
Philip Curr,,,,McKinlay Shire Council,http://www.mckinlay.qld.gov.au,mckinlay_shire_council/philip_curr,,,,,
Allan Sutherland,,,mayor,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/allan_sutherland,mayor@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/alan-sutherland.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=94,
Brooke Savige,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/brooke_savige,Brooke.Savige@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/brooke-savige.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18203,1
Adam Hain,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/adam_hain,Adam.Hain@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/adam-hain.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18205,3
Denise Sims,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/denise_sims,Denise.Sims@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/denise-sims.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18323,7
Matthew Constance,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/matthew_constance,Matt.Constance@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/matt-constance.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18329,10
Darren Grimwade,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/darren_grimwade,Darren.Grimwade@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/darren-grimwade.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18331,11
Adrian Raedel,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/adrian_raedel,Adrian.Raedel@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/adrian-raedel.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18333,12
James Houghton,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/james_houghton,Division5@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/james-houghton.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18315,5
Julie Greer,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/julie_greer,Julie.Greer@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/julie-greer.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18311,4
Koliana Winchester,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/koliana_winchester,Koliana.Winchester@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/koliana-winchester.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=103922,6
Mick Gillam,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/mick_gillam,Mick.Gillam@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/mick-gillam.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18325,8
Mike Charlton,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/mike_charlton,Mike.Charlton@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/mike-charlton.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=18327,9
Peter Flannery,,,,Moreton Bay Regional Council,http://www.moretonbay.qld.gov.au,moreton_bay_regional_council/peter_flannery,Peter.Flannery@moretonbay.qld.gov.au,https://www.moretonbay.qld.gov.au/uploadedImages/common/councillors/peter-flannery.jpg,,https://www.moretonbay.qld.gov.au/general.aspx?id=103921,2
Bradley Wilson,,,mayor,Mornington Shire Council,http://www.mornington.qld.gov.au,mornington_shire_council/bradley_wilson,,,,,
Sarah Isaacs,,,,Mornington Shire Council,http://www.mornington.qld.gov.au,mornington_shire_council/sarah_isaacs,,,,,
Jane Ah Kit,,,,Mornington Shire Council,http://www.mornington.qld.gov.au,mornington_shire_council/jane_ah_kit,,,,,
Clair Farrell,,,,Mornington Shire Council,http://www.mornington.qld.gov.au,mornington_shire_council/clair_farrell,,,,,
Bob Thompson,,,,Mornington Shire Council,http://www.mornington.qld.gov.au,mornington_shire_council/bob_thompson,,,,,
Joyce McCulloch,,,mayor,Mount Isa City Council,http://www.mountisa.qld.gov.au,mount_isa_city_council/joyce_mcculloch,,,,,
Peta MacRae,,,,Mount Isa City Council,http://www.mountisa.qld.gov.au,mount_isa_city_council/peta_macrae,,,,,
Phil Barwick,,,,Mount Isa City Council,http://www.mountisa.qld.gov.au,mount_isa_city_council/phil_barwick,,,,,
Paul Stretton,,,,Mount Isa City Council,http://www.mountisa.qld.gov.au,mount_isa_city_council/paul_stretton,,,,,
Mick Tully,,,,Mount Isa City Council,http://www.mountisa.qld.gov.au,mount_isa_city_council/mick_tully,,,,,
George Fortune,,,,Mount Isa City Council,http://www.mountisa.qld.gov.au,mount_isa_city_council/george_fortune,,,,,
Jean Ferris,,,,Mount Isa City Council,http://www.mountisa.qld.gov.au,mount_isa_city_council/jean_ferris,,,,,
Anne Maree Liston,,,mayor,Murweh Shire Council,http://www.murweh.qld.gov.au,murweh_shire_council/anne_maree_liston,,,,,
Shaun (Zoro) Radnedge,,,,Murweh Shire Council,http://www.murweh.qld.gov.au,murweh_shire_council/shaun_(zoro)_radnedge,,,,,
Lyn Capewell,,,,Murweh Shire Council,http://www.murweh.qld.gov.au,murweh_shire_council/lyn_capewell,,,,,
Peter Alexander,,,,Murweh Shire Council,http://www.murweh.qld.gov.au,murweh_shire_council/peter_alexander,,,,,
Robert Eckel,,,,Murweh Shire Council,http://www.murweh.qld.gov.au,murweh_shire_council/robert_eckel,,,,,
Rex Burke,,,mayor,Napranum Aboriginal Shire Council,http://www.napranum.qld.gov.au,napranum_aboriginal_shire_council/rex_burke,,,,,
Ethel Bosuen,,,,Napranum Aboriginal Shire Council,http://www.napranum.qld.gov.au,napranum_aboriginal_shire_council/ethel_bosuen,,,,,
Sonia Schuh,,,,Napranum Aboriginal Shire Council,http://www.napranum.qld.gov.au,napranum_aboriginal_shire_council/sonia_schuh,,,,,
Fiona Wirrer-George,,,,Napranum Aboriginal Shire Council,http://www.napranum.qld.gov.au,napranum_aboriginal_shire_council/fiona_wirrer-george,,,,,
Rhonda Charger,,,,Napranum Aboriginal Shire Council,http://www.napranum.qld.gov.au,napranum_aboriginal_shire_council/rhonda_charger,,,,,
Tony Wellington,,,mayor,Noosa Shire Council,http://www.noosa.qld.gov.au,noosa_shire_council/tony_wellington,Tony.Wellington@noosa.qld.gov.au,http://www.noosa.qld.gov.au/documents/40217326/40227860/photo%20Cr%20Tony%20Wellington?t=1460077455690,,http://www.noosa.qld.gov.au/mayor-councillors,
Jess Glasgow,,,,Noosa Shire Council,http://www.noosa.qld.gov.au,noosa_shire_council/jess_glasgow,jess.glasgow@noosa.qld.gov.au,http://www.noosa.qld.gov.au/documents/40217326/40227860/photo%20Cr%20Jess%20Glasgow?t=1460077455690,,http://www.noosa.qld.gov.au/mayor-councillors,
Ingrid Jackson,,,,Noosa Shire Council,http://www.noosa.qld.gov.au,noosa_shire_council/ingrid_jackson,ingrid.jackson@noosa.qld.gov.au,http://www.noosa.qld.gov.au/documents/40217326/40227862/Cr%20Ingrid%20Jackson%20photo?t=1465349952913,,http://www.noosa.qld.gov.au/mayor-councillors,
Brian Stockwell,,,,Noosa Shire Council,http://www.noosa.qld.gov.au,noosa_shire_council/brian_stockwell,brian.stockwell@noosa.qld.gov.au,http://www.noosa.qld.gov.au/documents/40217326/40227860/photo%20Cr%20Brian%20Stockwell?t=1460077455690,,http://www.noosa.qld.gov.au/mayor-councillors,
Frank Pardon,,,,Noosa Shire Council,http://www.noosa.qld.gov.au,noosa_shire_council/frank_pardon,Frank.Pardon@noosa.qld.gov.au,http://www.noosa.qld.gov.au/documents/40217326/40227862/Frank%20Pardon.jpg?t=1388016581763,,http://www.noosa.qld.gov.au/mayor-councillors,
Frank Wilkie,,,,Noosa Shire Council,http://www.noosa.qld.gov.au,noosa_shire_council/frank_wilkie,Frank.Wilkie@noosa.qld.gov.au,http://www.noosa.qld.gov.au/documents/40217326/40227862/Frank%20Wilkie.jpg?t=1388016581763,,http://www.noosa.qld.gov.au/mayor-councillors,
Joe Jurisevic,,,,Noosa Shire Council,http://www.noosa.qld.gov.au,noosa_shire_council/joe_jurisevic,Joe.Jurisevic@noosa.qld.gov.au,http://www.noosa.qld.gov.au/documents/40217326/40227862/Joe%20Jurisevic.jpg,,http://www.noosa.qld.gov.au/mayor-councillors,
Don Waugh,,,mayor,North Burnett Regional Council,http://www.northburnett.qld.gov.au,north_burnett_regional_council/don_waugh,,,,,
Peter Webster,,,,North Burnett Regional Council,http://www.northburnett.qld.gov.au,north_burnett_regional_council/peter_webster,,,,,
John Zahl,,,,North Burnett Regional Council,http://www.northburnett.qld.gov.au,north_burnett_regional_council/john_zahl,,,,,
Robert Radel,,,,North Burnett Regional Council,http://www.northburnett.qld.gov.au,north_burnett_regional_council/robert_radel,,,,,
Faye Whelan,,,,North Burnett Regional Council,http://www.northburnett.qld.gov.au,north_burnett_regional_council/faye_whelan,,,,,
John Bowen,,,,North Burnett Regional Council,http://www.northburnett.qld.gov.au,north_burnett_regional_council/john_bowen,,,,,
Paul Lobegeier,,,,North Burnett Regional Council,http://www.northburnett.qld.gov.au,north_burnett_regional_council/paul_lobegeier,,,,,
Edward Newman,,,mayor,Northern Peninsula Area Regional Council,http://www.nparc.qld.gov.au,northern_peninsula_area_regional_council/edward_newman,,,,,
Gina Nona,,,,Northern Peninsula Area Regional Council,http://www.nparc.qld.gov.au,northern_peninsula_area_regional_council/gina_nona,,,,,
Peter Lui,,,,Northern Peninsula Area Regional Council,http://www.nparc.qld.gov.au,northern_peninsula_area_regional_council/peter_lui,,,,,
Cassandra Adidi,,,,Northern Peninsula Area Regional Council,http://www.nparc.qld.gov.au,northern_peninsula_area_regional_council/cassandra_adidi,,,,,
Michael Bond,,,,Northern Peninsula Area Regional Council,http://www.nparc.qld.gov.au,northern_peninsula_area_regional_council/michael_bond,,,,,
Joseph Elu,,,,Northern Peninsula Area Regional Council,http://www.nparc.qld.gov.au,northern_peninsula_area_regional_council/joseph_elu,,,,,
Alfred Lacey,,,mayor,Palm Island Aboriginal Shire Council,http://www.piac.com.au,palm_island_aboriginal_shire_council/alfred_lacey,,,,,
Robert Castors,,,,Palm Island Aboriginal Shire Council,http://www.piac.com.au,palm_island_aboriginal_shire_council/robert_castors,,,,,
Deniece Geia,,,,Palm Island Aboriginal Shire Council,http://www.piac.com.au,palm_island_aboriginal_shire_council/deniece_geia,,,,,
Edward Walsh,,,,Palm Island Aboriginal Shire Council,http://www.piac.com.au,palm_island_aboriginal_shire_council/edward_walsh,,,,,
Roy Prior,,,,Palm Island Aboriginal Shire Council,http://www.piac.com.au,palm_island_aboriginal_shire_council/roy_prior,,,,,
Lindsay Godfrey,,,mayor,Paroo Shire Council,http://www.paroo.qld.gov.au,paroo_shire_council/lindsay_godfrey,,,,,
Joann Woodcroft,,,,Paroo Shire Council,http://www.paroo.qld.gov.au,paroo_shire_council/joann_woodcroft,,,,,
Don Dunsdon,,,,Paroo Shire Council,http://www.paroo.qld.gov.au,paroo_shire_council/don_dunsdon,,,,,
Neil Hatchman,,,,Paroo Shire Council,http://www.paroo.qld.gov.au,paroo_shire_council/neil_hatchman,,,,,
Rick Brain,,,,Paroo Shire Council,http://www.paroo.qld.gov.au,paroo_shire_council/rick_brain,,,,,
Richard Tarpencha,,,mayor,Pormpuraaw Aboriginal Shire Council,http://www.pormpuraaw.qld.gov.au,pormpuraaw_aboriginal_shire_council/richard_tarpencha,,,,,
Keith Barney,,,,Pormpuraaw Aboriginal Shire Council,http://www.pormpuraaw.qld.gov.au,pormpuraaw_aboriginal_shire_council/keith_barney,,,,,
George Simeon Conrad,,,,Pormpuraaw Aboriginal Shire Council,http://www.pormpuraaw.qld.gov.au,pormpuraaw_aboriginal_shire_council/george_simeon_conrad,,,,,
Bert Edwards,,,,Pormpuraaw Aboriginal Shire Council,http://www.pormpuraaw.qld.gov.au,pormpuraaw_aboriginal_shire_council/bert_edwards,,,,,
Tim Koo-Aga,,,,Pormpuraaw Aboriginal Shire Council,http://www.pormpuraaw.qld.gov.au,pormpuraaw_aboriginal_shire_council/tim_koo-aga,,,,,
Stuart MacKenzie,,,mayor,Quilpie Shire Council,http://www.quilpie.qld.gov.au,quilpie_shire_council/stuart_mackenzie,,,,,
Robert Hall,,,,Quilpie Shire Council,http://www.quilpie.qld.gov.au,quilpie_shire_council/robert_hall,,,,,
Roger Volz,,,,Quilpie Shire Council,http://www.quilpie.qld.gov.au,quilpie_shire_council/roger_volz,,,,,
Bruce Paulsen,,,,Quilpie Shire Council,http://www.quilpie.qld.gov.au,quilpie_shire_council/bruce_paulsen,,,,,
Jenny Hewson,,,,Quilpie Shire Council,http://www.quilpie.qld.gov.au,quilpie_shire_council/jenny_hewson,,,,,
Karen Williams,,,mayor,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/karen_williams,mayor@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/Mayor_WEB.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Mayor.aspx,
Peter Mitchell,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/peter_mitchell,Peter.Mitchell@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/petermitchell.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division2.aspx,Division 2
Paul Golle,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/paul_golle,Paul.Golle@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/paulgolle.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division3.aspx,Division 3
Tracey Huges,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/tracey_huges,Tracey.huges@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/cr-huges-140-180.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division8.aspx,Division 8
Julie Talty,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/julie_talty,julie.talty@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/Councillor_Talty_WEB.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division6.aspx,Division 6
Lance Hewlett,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/lance_hewlett,lance.hewlett@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/Councillor_Hewlett_WEB.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division4.aspx,Division 4
Mark Edwards,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/mark_edwards,mark.edwards@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/Councillor_Edwards_WEB.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division5.aspx,Division 5
Murray Elliott,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/murray_elliott,murray.elliott@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/cr-elliott-140-180.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division7.aspx,Division 7
Paul Bishop,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/paul_bishop,paul.bishop@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/Councillor_Bishop_WEB.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division10.aspx,Division 10
Paul Gleeson,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/paul_gleeson,paul.gleeson@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/Councillor_Gleeson_WEB.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division9.aspx,Division 9
Wendy Boglary,,,,Redland City Council,http://www.redland.qld.gov.au,redland_city_council/wendy_boglary,wendy.boglary@redland.qld.gov.au,http://www.redland.qld.gov.au/SiteCollectionImages/Council/Councillors%20Mayor/cr-boglary-140-180.jpg,,http://www.redland.qld.gov.au/AboutCouncil/MayorCouncillors/Pages/Division1.aspx,Division 1
John Wharton,,,mayor,Richmond Shire Council,http://www.richmond.qld.gov.au,richmond_shire_council/john_wharton,,,,,
Bethea Pattel,,,,Richmond Shire Council,http://www.richmond.qld.gov.au,richmond_shire_council/bethea_pattel,,,,,
Clay Kennedy,,,,Richmond Shire Council,http://www.richmond.qld.gov.au,richmond_shire_council/clay_kennedy,,,,,
June Kuhl,,,,Richmond Shire Council,http://www.richmond.qld.gov.au,richmond_shire_council/june_kuhl,,,,,
Kevin Bawden,,,,Richmond Shire Council,http://www.richmond.qld.gov.au,richmond_shire_council/kevin_bawden,,,,,
Patsy-Ann Fox,,,,Richmond Shire Council,http://www.richmond.qld.gov.au,richmond_shire_council/patsy-ann_fox,,,,,
Margaret Strelow,,,mayor,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/margaret_strelow,mayor@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/mayorstrelow.jpg,,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,
Drew Wickerson,,,,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/drew_wickerson,drew.wickerson@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/dwickerson.png,Team McMillan,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,Division 6
Cherie Rutherford,,,,Rockhampton Regional Council,http://www.rockhamptonregion.qld.gov.au,rockhampton_regional_council/cherie_rutherford,cherie.rutherford@rrc.qld.gov.au,http://www.rockhamptonregion.qld.gov.au/files/assets/public/councillors/picture_crcherierutherford.jpg,,http://www.rockhamptonregion.qld.gov.au/AboutCouncil/Councillors,Division 5
