name,start_date,end_date,executive,council,council_website,id,email,image,party,source,ward
Logan Kenneth Howlett,,,Mayor,Cockburn City Council,,cockburn_city_council/logan_kenneth_howlett,,,,,Whole District - Mayor (Elected At Large)
Stephen Joel Pratt,,,,Cockburn City Council,,cockburn_city_council/stephen_joel_pratt,,,,,Central
Bart Arnold Bartholomew W Houwen,,,,Cockburn City Council,,cockburn_city_council/bart_arnold_bartholomew_w_houwen,,,,,Central
Philip Mark Eva,,,,Cockburn City Council,,cockburn_city_council/philip_mark_eva,,,,,Central
Chamonix Terblanche,,,,Cockburn City Council,,cockburn_city_council/chamonix_terblanche,,,,,East
Lee-Anne Smith,,,,Cockburn City Council,,cockburn_city_council/lee-anne_smith,,,,,East
Steven Anthony Portelli,,,,Cockburn City Council,,cockburn_city_council/steven_anthony_portelli,,,,,East
Kevin John Allen,,,,Cockburn City Council,,cockburn_city_council/kevin_john_allen,,,,,West
Lyndsey Rebecca Wetton,,,,Cockburn City Council,,cockburn_city_council/lyndsey_rebecca_wetton,,,,,West
Carol Ann Suzy Reeve-Fowkes,,,,Cockburn City Council,,cockburn_city_council/carol_ann_suzy_reeve-fowkes,,,,,West
Jadah Mohd Noor,,,,Cocos (Keeling) Islands Shire Council,,cocos_(keeling)_islands_shire_council/jadah_mohd_noor,,,,,Whole District
Seriwati Iku,,,,Cocos (Keeling) Islands Shire Council,,cocos_(keeling)_islands_shire_council/seriwati_iku,,,,,Whole District
Capstan Yakin,,,,Cocos (Keeling) Islands Shire Council,,cocos_(keeling)_islands_shire_council/capstan_yakin,,,,,Whole District
Clunies-Ross John George,,,,Cocos (Keeling) Islands Shire Council,,cocos_(keeling)_islands_shire_council/clunies-ross_john_george,,,,,Whole District
Ayesha (Jan) Young,,,,Cocos (Keeling) Islands Shire Council,,cocos_(keeling)_islands_shire_council/ayesha_(jan)_young,,,,,Whole District
Pirus Balmut,,,,Cocos (Keeling) Islands Shire Council,,cocos_(keeling)_islands_shire_council/pirus_balmut,,,,,Whole District
Woren Dedian,,,,Cocos (Keeling) Islands Shire Council,,cocos_(keeling)_islands_shire_council/woren_dedian,,,,,Whole District
Gary Arthur James Faries,,,,Collie Shire Council,,collie_shire_council/gary_arthur_james_faries,,,,,Whole District
Neil Richard Martin,,,,Collie Shire Council,,collie_shire_council/neil_richard_martin,,,,,Whole District
Guisseppe Italiano,,,,Collie Shire Council,,collie_shire_council/guisseppe_italiano,,,,,Whole District
John Alfred Piavanini,,,,Collie Shire Council,,collie_shire_council/john_alfred_piavanini,,,,,Whole District
Elysia Gai Harverson,,,,Collie Shire Council,,collie_shire_council/elysia_gai_harverson,,,,,Whole District
Glyn Yates,,,,Collie Shire Council,,collie_shire_council/glyn_yates,,,,,Whole District
Jodie Louise Hanns,,,,Collie Shire Council,,collie_shire_council/jodie_louise_hanns,,,,,Whole District
Wayne Robert Sanford,,,,Collie Shire Council,,collie_shire_council/wayne_robert_sanford,,,,,Whole District
Nola May Green,,,,Collie Shire Council,,collie_shire_council/nola_may_green,,,,,Whole District
Ian Houghton Miffling,,,,Collie Shire Council,,collie_shire_council/ian_houghton_miffling,,,,,Whole District
Sarah Jane Stanley,,,,Collie Shire Council,,collie_shire_council/sarah_jane_stanley,,,,,Whole District
Norm Karafilis,,,,Coolgardie Shire Council,,coolgardie_shire_council/norm_karafilis,,,,,Whole District
Tracey Ann Rathbone,,,,Coolgardie Shire Council,,coolgardie_shire_council/tracey_ann_rathbone,,,,,Whole District
Kris Johnstone,,,,Coolgardie Shire Council,,coolgardie_shire_council/kris_johnstone,,,,,Whole District
Sherryl Botting,,,,Coolgardie Shire Council,,coolgardie_shire_council/sherryl_botting,,,,,Whole District
Betty Logan,,,,Coolgardie Shire Council,,coolgardie_shire_council/betty_logan,,,,,Whole District
Kathryn Ann Lindup,,,,Coolgardie Shire Council,,coolgardie_shire_council/kathryn_ann_lindup,,,,,Whole District
Malcolm Cullen,,,,Coolgardie Shire Council,,coolgardie_shire_council/malcolm_cullen,,,,,Whole District
Guy Charles Sims,,,,Coorow Shire Council,,coorow_shire_council/guy_charles_sims,,,,,Whole District
Victor Roy Oakes,,,,Coorow Shire Council,,coorow_shire_council/victor_roy_oakes,,,,,Whole District
Emma Michelle Cullen,,,,Coorow Shire Council,,coorow_shire_council/emma_michelle_cullen,,,,,Whole District
Damien Andrew Rackemann,,,,Coorow Shire Council,,coorow_shire_council/damien_andrew_rackemann,,,,,Whole District
Bruce Andrew Jack,,,,Coorow Shire Council,,coorow_shire_council/bruce_andrew_jack,,,,,Whole District
Michael Richard Bothe,,,,Coorow Shire Council,,coorow_shire_council/michael_richard_bothe,,,,,Whole District
Robert John Clement,,,,Coorow Shire Council,,coorow_shire_council/robert_john_clement,,,,,Whole District
Moira Jean Girando,,,,Coorow Shire Council,,coorow_shire_council/moira_jean_girando,,,,,Whole District
Desmond Laurence Hickey,,,,Corrigin Shire Council,,corrigin_shire_council/desmond_laurence_hickey,,,,,Whole District
Lynette Baker,,,,Corrigin Shire Council,,corrigin_shire_council/lynette_baker,,,,,Whole District
Janeane Anne Mason,,,,Corrigin Shire Council,,corrigin_shire_council/janeane_anne_mason,,,,,Whole District
Matthew Ben Dickinson,,,,Corrigin Shire Council,,corrigin_shire_council/matthew_ben_dickinson,,,,,Whole District
Terrence John Pridham,,,,Corrigin Shire Council,,corrigin_shire_council/terrence_john_pridham,,,,,Whole District
Shannon Grace Hardingham,,,,Corrigin Shire Council,,corrigin_shire_council/shannon_grace_hardingham,,,,,Whole District
Brian Douglas Praetz,,,,Corrigin Shire Council,,corrigin_shire_council/brian_douglas_praetz,,,,,Whole District
Josephine Mollie Dawkins,,,Mayor,Cottesloe Town Council,,cottesloe_town_council/josephine_mollie_dawkins,,,,,Whole District - Mayor (Elected At Large)
Sally Jane Pyvis,,,,Cottesloe Town Council,,cottesloe_town_council/sally_jane_pyvis,,,,,Central
Katrina Peta Downes,,,,Cottesloe Town Council,,cottesloe_town_council/katrina_peta_downes,,,,,Central
Jay Spencer Birnbrauer,,,,Cottesloe Town Council,,cottesloe_town_council/jay_spencer_birnbrauer,,,,,East
Sandra Louise Boulter,,,,Cottesloe Town Council,,cottesloe_town_council/sandra_louise_boulter,,,,,East
Philip Angers,,,,Cottesloe Town Council,,cottesloe_town_council/philip_angers,,,,,North
Robert James Ashmore Thomas,,,,Cottesloe Town Council,,cottesloe_town_council/robert_james_ashmore_thomas,,,,,North
Helen Ida Burke,,,,Cottesloe Town Council,,cottesloe_town_council/helen_ida_burke,,,,,South
Mark Trevor Rodda,,,,Cottesloe Town Council,,cottesloe_town_council/mark_trevor_rodda,,,,,South
Peter Denton,,,,Cranbrook Shire Council,,cranbrook_shire_council/peter_denton,,,,,Whole District
Eleanor Ruth Bigwood,,,,Cranbrook Shire Council,,cranbrook_shire_council/eleanor_ruth_bigwood,,,,,Whole District
David John Adams,,,,Cranbrook Shire Council,,cranbrook_shire_council/david_john_adams,,,,,Whole District
Philip Lindsay Horrocks,,,,Cranbrook Shire Council,,cranbrook_shire_council/philip_lindsay_horrocks,,,,,Whole District
Helen Clare Parsons,,,,Cranbrook Shire Council,,cranbrook_shire_council/helen_clare_parsons,,,,,Whole District
Peter Maxwell Beech,,,,Cranbrook Shire Council,,cranbrook_shire_council/peter_maxwell_beech,,,,,Whole District
Thomas Charles Standish,,,,Cranbrook Shire Council,,cranbrook_shire_council/thomas_charles_standish,,,,,Whole District
Colin Yorke Egerton-Warburton,,,,Cranbrook Shire Council,,cranbrook_shire_council/colin_yorke_egerton-warburton,,,,,Whole District
James Twynam Cunningham,,,,Cranbrook Shire Council,,cranbrook_shire_council/james_twynam_cunningham,,,,,Whole District
Mark Conley,,,,Cuballing Shire Council,,cuballing_shire_council/mark_conley,,,,,Whole District
Scott Ballantyne,,,,Cuballing Shire Council,,cuballing_shire_council/scott_ballantyne,,,,,Whole District
Tim Haslam,,,,Cuballing Shire Council,,cuballing_shire_council/tim_haslam,,,,,Whole District
Dawson R Bradford,,,,Cuballing Shire Council,,cuballing_shire_council/dawson_r_bradford,,,,,Whole District
Eliza Dowling,,,,Cuballing Shire Council,,cuballing_shire_council/eliza_dowling,,,,,Whole District
Roger Dj Newman,,,,Cuballing Shire Council,,cuballing_shire_council/roger_dj_newman,,,,,Whole District
Cheryl Leonie Fitzpatrick,,,,Cue Shire Council,,cue_shire_council/cheryl_leonie_fitzpatrick,,,,,Whole District
Peter John Tegg,,,,Cue Shire Council,,cue_shire_council/peter_john_tegg,,,,,Whole District
Ian Warwick Dennis,,,,Cue Shire Council,,cue_shire_council/ian_warwick_dennis,,,,,Whole District
Petronelle Jean Pigdon,,,,Cue Shire Council,,cue_shire_council/petronelle_jean_pigdon,,,,,Whole District
Ronald Paul Clive Hogben,,,,Cue Shire Council,,cue_shire_council/ronald_paul_clive_hogben,,,,,Whole District
Leslie Matthew Price,,,,Cue Shire Council,,cue_shire_council/leslie_matthew_price,,,,,Whole District
Ross William Pigdon,,,,Cue Shire Council,,cue_shire_council/ross_william_pigdon,,,,,Whole District
Todd Edward Harris,,,,Cunderdin Shire Council,,cunderdin_shire_council/todd_edward_harris,,,,,Whole District
Dennis Arthur Whisson,,,,Cunderdin Shire Council,,cunderdin_shire_council/dennis_arthur_whisson,,,,,Whole District
Ronald Clive Gibsone,,,,Cunderdin Shire Council,,cunderdin_shire_council/ronald_clive_gibsone,,,,,Whole District
Douglas Brian Kelly,,,,Cunderdin Shire Council,,cunderdin_shire_council/douglas_brian_kelly,,,,,Whole District
Bernard Daly,,,,Cunderdin Shire Council,,cunderdin_shire_council/bernard_daly,,,,,Whole District
Norman Wayne Jenzen,,,,Cunderdin Shire Council,,cunderdin_shire_council/norman_wayne_jenzen,,,,,Whole District
Dianne Grace Kelly,,,,Cunderdin Shire Council,,cunderdin_shire_council/dianne_grace_kelly,,,,,Whole District
Alison Evelyn Harris,,,,Cunderdin Shire Council,,cunderdin_shire_council/alison_evelyn_harris,,,,,Whole District
Noel William Mills,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/noel_william_mills,,,,,Whole District
Malcolm Campbell Huggett,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/malcolm_campbell_huggett,,,,,Whole District
Ian William Hyde,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/ian_william_hyde,,,,,Whole District
Steven Clifford Carter,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/steven_clifford_carter,,,,,Whole District
Karen Marie Mcneill,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/karen_marie_mcneill,,,,,Whole District
Robert Stanley Nixon,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/robert_stanley_nixon,,,,,Whole District
Anita Renee Dickins,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/anita_renee_dickins,,,,,Whole District
Graham Hartley Sanderson,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/graham_hartley_sanderson,,,,,Whole District
Keith Leslie Carter,,,,Dalwallinu Shire Council,,dalwallinu_shire_council/keith_leslie_carter,,,,,Whole District
Christopher Michael Carey,,,,Dandaragan Shire Council,,dandaragan_shire_council/christopher_michael_carey,,,,,Whole District
Wayne Francis Gibson,,,,Dandaragan Shire Council,,dandaragan_shire_council/wayne_francis_gibson,,,,,Whole District
Kaye Maree McGlew,,,,Dandaragan Shire Council,,dandaragan_shire_council/kaye_maree_mcglew,,,,,Whole District
Leslee Ann Holmes,,,,Dandaragan Shire Council,,dandaragan_shire_council/leslee_ann_holmes,,,,,Whole District
Dahlia Jane Christina Richardson,,,,Dandaragan Shire Council,,dandaragan_shire_council/dahlia_jane_christina_richardson,,,,,Whole District
Judith Carole Kulisa,,,,Dandaragan Shire Council,,dandaragan_shire_council/judith_carole_kulisa,,,,,Whole District
Darren Albert Slyns,,,,Dandaragan Shire Council,,dandaragan_shire_council/darren_albert_slyns,,,,,Whole District
Peter Francis Scharf,,,,Dandaragan Shire Council,,dandaragan_shire_council/peter_francis_scharf,,,,,Whole District
Michael Sheppard,,,,Dandaragan Shire Council,,dandaragan_shire_council/michael_sheppard,,,,,Whole District
Luke William Davies,,,,Dardanup Shire Council,,dardanup_shire_council/luke_william_davies,,,,,Whole District
Michael Theodore Bennett,,,,Dardanup Shire Council,,dardanup_shire_council/michael_theodore_bennett,,,,,Whole District
Peter Stanley Robinson,,,,Dardanup Shire Council,,dardanup_shire_council/peter_stanley_robinson,,,,,Whole District
Carmel Nora Boyce,,,,Dardanup Shire Council,,dardanup_shire_council/carmel_nora_boyce,,,,,Whole District
Tyrrell Guy Gardiner,,,,Dardanup Shire Council,,dardanup_shire_council/tyrrell_guy_gardiner,,,,,Whole District
Seng Yup Lee,,,,Dardanup Shire Council,,dardanup_shire_council/seng_yup_lee,,,,,Whole District
Patricia Rose Perks,,,,Dardanup Shire Council,,dardanup_shire_council/patricia_rose_perks,,,,,Whole District
Allen Mountford,,,,Dardanup Shire Council,,dardanup_shire_council/allen_mountford,,,,,Whole District
Laurence Daniel Harris,,,,Dardanup Shire Council,,dardanup_shire_council/laurence_daniel_harris,,,,,Whole District
Kelli Narelle Gillies,,,,Denmark Shire Council,,denmark_shire_council/kelli_narelle_gillies,,,,,Kent / Nornalup
Roger Edward Seeney,,,,Denmark Shire Council,,denmark_shire_council/roger_edward_seeney,,,,,Kent / Nornalup
Janet Carolyn Lewis,,,,Denmark Shire Council,,denmark_shire_council/janet_carolyn_lewis,,,,,Scotsdale / Shadforth
John Paul Sampson,,,,Denmark Shire Council,,denmark_shire_council/john_paul_sampson,,,,,Scotsdale / Shadforth
Patricia Dawn Pedro,,,,Denmark Shire Council,,denmark_shire_council/patricia_dawn_pedro,,,,,Scotsdale / Shadforth
Yasmin Maree Bartlett,,,,Denmark Shire Council,,denmark_shire_council/yasmin_maree_bartlett,,,,,Scotsdale / Shadforth
David James Morrell,,,,Denmark Shire Council,,denmark_shire_council/david_james_morrell,,,,,Town
Robert Burke Whooley,,,,Denmark Shire Council,,denmark_shire_council/robert_burke_whooley,,,,,Town
Ceinwen Mary Gearon,,,,Denmark Shire Council,,denmark_shire_council/ceinwen_mary_gearon,,,,,Town
Andrew James Twaddle,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/andrew_james_twaddle,,,,,Whole District
Elsia Archer,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/elsia_archer,,,,,Whole District
JUNE Oscar,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/june_oscar,,,,,Whole District
Peter John McCumstie,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/peter_john_mccumstie,,,,,Whole District
Christopher Laurence Kloss,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/christopher_laurence_kloss,,,,,Whole District
Paul Leslie White,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/paul_leslie_white,,,,,Whole District
Annette Kogolo,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/annette_kogolo,,,,,Whole District
Iris Denise Prouse,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/iris_denise_prouse,,,,,Whole District
Peter Coggins,,,,Derby-West Kimberley Shire Council,,derby-west_kimberley_shire_council/peter_coggins,,,,,Whole District
Ryan Van Der Heide,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/ryan_van_der_heide,,,,,Whole District
Leith Andrew Crowley,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/leith_andrew_crowley,,,,,Whole District
Frederic Evan Mills,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/frederic_evan_mills,,,,,Whole District
Michael Stewart King,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/michael_stewart_king,,,,,Whole District
Dawn Sui Tee Tan,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/dawn_sui_tee_tan,,,,,Whole District
Anne Beatrice Mitchell,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/anne_beatrice_mitchell,,,,,Whole District
Angelo Terzo Logiudice,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/angelo_terzo_logiudice,,,,,Whole District
Walter John Bailey,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/walter_john_bailey,,,,,Whole District
Stephen Beresford Dilley,,,,Donnybrook-Balingup Shire Council,,donnybrook-balingup_shire_council/stephen_beresford_dilley,,,,,Whole District
William Coote,,,,Dowerin Shire Council,,dowerin_shire_council/william_coote,,,,,Rural North
Tracy Jones,,,,Dowerin Shire Council,,dowerin_shire_council/tracy_jones,,,,,Rural North
Robert Trepp,,,,Dowerin Shire Council,,dowerin_shire_council/robert_trepp,,,,,Rural South
Graham Ralph,,,,Dowerin Shire Council,,dowerin_shire_council/graham_ralph,,,,,Rural South
Adam Metcalf,,,,Dowerin Shire Council,,dowerin_shire_council/adam_metcalf,,,,,Town
Brenton Walsh,,,,Dowerin Shire Council,,dowerin_shire_council/brenton_walsh,,,,,Town
Darrel Hudson,,,,Dowerin Shire Council,,dowerin_shire_council/darrel_hudson,,,,,Town
Dale Metcalf,,,,Dowerin Shire Council,,dowerin_shire_council/dale_metcalf,,,,,Town
Nicholas John Green,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/nicholas_john_green,,,,,Dumbleyung
Carly Smith,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/carly_smith,,,,,Dumbleyung
Malcolm Leonard Gooding,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/malcolm_leonard_gooding,,,,,Dumbleyung
Catherine Watkins,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/catherine_watkins,,,,,Kukerin
Jaqueline Ann Ball,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/jaqueline_ann_ball,,,,,North
Patrick Oneill,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/patrick_oneill,,,,,North
Gordon John Davidson,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/gordon_john_davidson,,,,,North
Julie Ramm,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/julie_ramm,,,,,South
Grant Andrew Lukins,,,,Dumbleyung Shire Council,,dumbleyung_shire_council/grant_andrew_lukins,,,,,South
Yvonne Vicensoni,,,,Dundas Shire Council,,dundas_shire_council/yvonne_vicensoni,,,,,Whole District
Jaqueline Best,,,,Dundas Shire Council,,dundas_shire_council/jaqueline_best,,,,,Whole District
John Edward Patrick Hogan,,,,Dundas Shire Council,,dundas_shire_council/john_edward_patrick_hogan,,,,,Whole District
Lynn Wesley Webb,,,,Dundas Shire Council,,dundas_shire_council/lynn_wesley_webb,,,,,Whole District
Laurene Bonza,,,,Dundas Shire Council,,dundas_shire_council/laurene_bonza,,,,,Whole District
Rasa Patupis,,,,Dundas Shire Council,,dundas_shire_council/rasa_patupis,,,,,Whole District
James Francis Oneill,,,Mayor,East Fremantle Town Council,,east_fremantle_town_council/james_francis_oneill,,,,,Whole District - Mayor (Elected At Large)
Jennifer Mary Harrington,,,,East Fremantle Town Council,,east_fremantle_town_council/jennifer_mary_harrington,,,,,Plympton
Clifford Jack Collinson,,,,East Fremantle Town Council,,east_fremantle_town_council/clifford_jack_collinson,,,,,Plympton
Lukas Nicholson,,,,East Fremantle Town Council,,east_fremantle_town_council/lukas_nicholson,,,,,Preston Point
Michael James Mcphail,,,,East Fremantle Town Council,,east_fremantle_town_council/michael_james_mcphail,,,,,Preston Point
Dean Mario Nardi,,,,East Fremantle Town Council,,east_fremantle_town_council/dean_mario_nardi,,,,,Richmond
Andrew James McPhail,,,,East Fremantle Town Council,,east_fremantle_town_council/andrew_james_mcphail,,,,,Richmond
Andrew David White,,,,East Fremantle Town Council,,east_fremantle_town_council/andrew_david_white,,,,,Woodside
Eric Anthony Watkins,,,,East Fremantle Town Council,,east_fremantle_town_council/eric_anthony_watkins,,,,,Woodside
Dean William Hatwell,,,,East Pilbara Shire Council,,east_pilbara_shire_council/dean_william_hatwell,,,,,Central
Janis Bruno Jakobson,,,,East Pilbara Shire Council,,east_pilbara_shire_council/janis_bruno_jakobson,,,,,East
Bridget Rose Schill,,,,East Pilbara Shire Council,,east_pilbara_shire_council/bridget_rose_schill,,,,,Lower Central
Langtree Eric Christopher Coppin,,,,East Pilbara Shire Council,,east_pilbara_shire_council/langtree_eric_christopher_coppin,,,,,North
Michael Timothy Kitchin,,,,East Pilbara Shire Council,,east_pilbara_shire_council/michael_timothy_kitchin,,,,,North West
Jeton Ahmedi,,,,East Pilbara Shire Council,,east_pilbara_shire_council/jeton_ahmedi,,,,,South
Lynette Suzanne Craigie,,,,East Pilbara Shire Council,,east_pilbara_shire_council/lynette_suzanne_craigie,,,,,South
Geraldine Mary Parsons,,,,East Pilbara Shire Council,,east_pilbara_shire_council/geraldine_mary_parsons,,,,,South
Anita Grace,,,,East Pilbara Shire Council,,east_pilbara_shire_council/anita_grace,,,,,South
Shane Frederick Carter,,,,East Pilbara Shire Council,,east_pilbara_shire_council/shane_frederick_carter,,,,,South
Craig Edward Hoyer,,,,East Pilbara Shire Council,,east_pilbara_shire_council/craig_edward_hoyer,,,,,South
Victoria Wilson Brown,,,,Esperance Shire Council,,esperance_shire_council/victoria_wilson_brown,,,,,Rural
Basil Wyborn Parker,,,,Esperance Shire Council,,esperance_shire_council/basil_wyborn_parker,,,,,Rural
Natalie Maree Bowman,,,,Esperance Shire Council,,esperance_shire_council/natalie_maree_bowman,,,,,Rural
Ronald Padgurskis,,,,Esperance Shire Council,,esperance_shire_council/ronald_padgurskis,,,,,Town
Beverley Lorna Stewart,,,,Esperance Shire Council,,esperance_shire_council/beverley_lorna_stewart,,,,,Town
John Lionel Parsons,,,,Esperance Shire Council,,esperance_shire_council/john_lionel_parsons,,,,,Town
Lara Jean McIntyre,,,,Esperance Shire Council,,esperance_shire_council/lara_jean_mcintyre,,,,,Town
Kevin James Hall,,,,Esperance Shire Council,,esperance_shire_council/kevin_james_hall,,,,,Town
Paul Sydney Griffiths,,,,Esperance Shire Council,,esperance_shire_council/paul_sydney_griffiths,,,,,Town
Suzanne Grace McHutchison,,,,Exmouth Shire Council,,exmouth_shire_council/suzanne_grace_mchutchison,,,,,Whole District
Michael Jamie Hood,,,,Exmouth Shire Council,,exmouth_shire_council/michael_jamie_hood,,,,,Whole District
Robert Frances Todd,,,,Exmouth Shire Council,,exmouth_shire_council/robert_frances_todd,,,,,Whole District
Shane Leslie Coote,,,,Exmouth Shire Council,,exmouth_shire_council/shane_leslie_coote,,,,,Whole District
James Roscic,,,,Exmouth Shire Council,,exmouth_shire_council/james_roscic,,,,,Whole District
Turk Shales,,,,Exmouth Shire Council,,exmouth_shire_council/turk_shales,,,,,Whole District
Bradley William Pettitt,,,Mayor,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/bradley_william_pettitt,mayor@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1678_MayorBradPettitt.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,Whole District - Mayor (Elected At Large)
Joshua Hamilton Wilson,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/joshua_hamilton_wilson,joshw@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1977_JoshWilson.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,Beaconsfield
David Andrew Hume,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/david_andrew_hume,davidhu@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/DaveH-jpeg.JPG,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,Beaconsfield
Simon Alan Naber,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/simon_alan_naber,simonn@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1888_SimonNaber.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,City
Rachel Gwen Pemberton,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/rachel_gwen_pemberton,rachelp@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1859_RachelPemberton.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,City
David Paul Coggin,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/david_paul_coggin,davec@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1946_DaveCoggin.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,East
Ingrid Joy Waltham,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/ingrid_joy_waltham,ingridw@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1823_IngridWaltham.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,East
Jeffery James McDonald,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/jeffery_james_mcdonald,jeffm@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/Jeff%20McDonald.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,Hilton
Samuel Darcey Wainwright,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/samuel_darcey_wainwright,samw@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1798_SamWainwright.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,Hilton
Bryn Jones,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/bryn_jones,brynj@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/Bryn%20Jone.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,North
Douglas Harry Thompson,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/douglas_harry_thompson,dougy@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A2001_DougThompson.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,North
Jon Robert Strachan,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/jon_robert_strachan,jonst@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1830_JonStrachan.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,South
Andrew Charles Sullivan,,,,Fremantle City Council,http://www.fremantle.wa.gov.au/,fremantle_city_council/andrew_charles_sullivan,andrews@fremantle.wa.gov.au,http://www.fremantle.wa.gov.au/sites/default/files/styles/personal_thumb/public/_J3A1738_AndrewSullivan.jpg,,http://www.fremantle.wa.gov.au/council/mayor-and-councillors,South
Michael Aspinall,,,,Gingin Shire Council,,gingin_shire_council/michael_aspinall,,,,,Whole District
David William Roe,,,,Gingin Shire Council,,gingin_shire_council/david_william_roe,,,,,Whole District
Janice Court,,,,Gingin Shire Council,,gingin_shire_council/janice_court,,,,,Whole District
Sandra Smiles,,,,Gingin Shire Council,,gingin_shire_council/sandra_smiles,,,,,Whole District
Frank Joseph Peczka,,,,Gingin Shire Council,,gingin_shire_council/frank_joseph_peczka,,,,,Whole District
Valerie Joy Ammon,,,,Gingin Shire Council,,gingin_shire_council/valerie_joy_ammon,,,,,Whole District
John William Elgin,,,,Gingin Shire Council,,gingin_shire_council/john_william_elgin,,,,,Whole District
